Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2017
Cash Flows,Net Cash Flow,-3.07,,,,4.34,,,,0.82,,,,6.89,0.24,0.97,2.17,2.01,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,100.47,,,,130.70,,,,193.73,,,,,124.19,103.76,91.37,160.16,
Ratios,Inventory Days,168.78,,,,199.31,,,,147.52,,,,,268.02,186.03,177.62,189.24,
Ratios,Days Payable,69.75,,,,54.52,,,,21.40,,,,,82.56,23.17,26.73,50.47,
Ratios,Cash Conversion Cycle,199.50,,,,275.48,,,,319.85,,,,,309.65,266.62,242.27,298.93,
Ratios,Working Capital Days,195.29,,,,266.43,,,,339.06,,,,,245.22,218.95,205.22,268.15,
Ratios,ROCE %,21.94%,,,,13.08%,,,,7.15%,,,,,,22.60%,14.90%,10.00%,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,30.57%,30.57%,30.70%,30.70%,30.70%,30.70%,30.70%,30.70%,30.70%,30.70%,30.70%,30.70%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.02%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,
Shareholding Pattern (Quarterly),Public,,69.44%,69.41%,69.27%,69.30%,69.28%,69.30%,69.30%,69.30%,69.30%,69.30%,69.30%,69.30%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,17933,17577,18234,18434,20019,20307,22518,23013,22427,22507,22511,22334,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,30.54%,,,,30.70%,,,,30.70%,,,,30.70%,66.96%,65.88%,58.19%,54.29%,69.79%
Shareholding Pattern (Yearly),Public,69.46%,,,,69.30%,,,,69.30%,,,,69.30%,33.03%,34.12%,41.81%,45.70%,30.21%
Shareholding Pattern (Yearly),No. of Shareholders,18648,,,,18434,,,,23013,,,,22334,322,280,539,1682,410
,,,,,,,,,,,,,,,,,,,
