Section,,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Balance Sheet,Fixed Assets,,,,645,,,,806,,,,788,,,,,,
Balance Sheet,CWIP,,,,106,,,,4,,,,13,,,,,,
Balance Sheet,Investments,,,,344,,,,342,,,,409,,,,,,
Balance Sheet,Other Assets,,,,528,,,,533,,,,571,,,,,,
Balance Sheet,Total Assets,,,,1623,,,,1684,,,,1782,,,,,,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,,,,219,,,,88,,,,118,,,,,,
Cash Flows,Cash from Investing Activity,,,,-251,,,,-47,,,,-76,,,,,,
Cash Flows,Cash from Financing Activity,,,,29,,,,-43,,,,-42,,,,,,
Cash Flows,Net Cash Flow,,,,-3,,,,-2,,,,0,,,,,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,,,,38,,,,41,,,,32,,,,,,
Ratios,Inventory Days,,,,64,,,,86,,,,87,,,,,,
Ratios,Days Payable,,,,28,,,,41,,,,48,,,,,,
Ratios,Cash Conversion Cycle,,,,74,,,,86,,,,71,,,,,,
Ratios,Working Capital Days,,,,64,,,,75,,,,125,,,,,,
Ratios,ROCE %,,,,,,,,3%,,,,7%,,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,24.80%,24.79%,24.79%,24.79%,24.79%,24.86%,24.86%,24.86%,24.86%,24.86%,24.87%,24.87%,,,,,,
Shareholding Pattern (Quarterly),FIIs,5.35%,4.41%,3.62%,3.35%,3.42%,3.35%,2.95%,2.91%,3.44%,3.44%,3.12%,2.71%,,,,,,
Shareholding Pattern (Quarterly),DIIs,7.92%,6.15%,5.20%,4.74%,5.11%,5.11%,6.27%,6.27%,9.62%,9.37%,9.42%,9.24%,,,,,,
Shareholding Pattern (Quarterly),Public,61.94%,64.66%,66.39%,67.11%,66.68%,66.68%,65.91%,65.95%,62.10%,62.33%,62.59%,63.18%,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,43472,43141,48373,47221,46494,43989,42429,41079,38059,38734,39563,39143,,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,,,,24.79%,,,,24.86%,,,,24.87%,25.25%,27.16%,25.25%,24.80%,24.80%,24.80%
Shareholding Pattern (Yearly),FIIs,,,,3.35%,,,,2.91%,,,,2.71%,4.26%,3.73%,2.66%,2.00%,2.00%,5.26%
Shareholding Pattern (Yearly),DIIs,,,,4.74%,,,,6.27%,,,,9.24%,8.11%,7.94%,6.14%,5.90%,5.33%,7.97%
Shareholding Pattern (Yearly),Public,,,,67.11%,,,,65.95%,,,,63.18%,62.38%,61.17%,65.95%,67.30%,67.87%,61.97%
Shareholding Pattern (Yearly),No. of Shareholders,,,,47221,,,,41079,,,,39143,47912,42924,42974,42233,40602,44237
,,,,,,,,,,,,,,,,,,,
