Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Profit & Loss,Dividend Payout %,3%,,,,2%,,,,5%,,,,0%,9%,40%,3%,4%,4%,3%,3%
,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,1,,,,1,,,,1,,,,1,1,1,1,1,1,1,1
Balance Sheet,Reserves,101,,,,119,,,,134,,,,145,24,24,31,46,66,78,87
Balance Sheet,Borrowings,23,,,,127,,,,87,,,,81,4,3,7,1,0,26,24
Balance Sheet,Other Liabilities,41,,,,92,,,,93,,,,89,23,34,25,29,34,42,40
Balance Sheet,Total Liabilities,166,,,,339,,,,315,,,,316,52,63,64,77,102,147,152
Balance Sheet,Fixed Assets,27,,,,49,,,,52,,,,67,5,6,4,4,5,30,28
Balance Sheet,CWIP,0,,,,0,,,,0,,,,0,0,0,0,0,0,0,0
Balance Sheet,Investments,57,,,,12,,,,14,,,,14,0,0,13,22,33,41,49
Balance Sheet,Other Assets,83,,,,278,,,,250,,,,234,47,57,47,52,64,76,75
Balance Sheet,Total Assets,166,,,,339,,,,315,,,,316,52,63,64,77,102,147,152
,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,18,,,,2,,,,14,,,,21,3,6,8,18,21,22,17
Cash Flows,Cash from Investing Activity,-12,,,,-47,,,,6,,,,-3,-4,-4,-9,-10,-13,-21,-12
Cash Flows,Cash from Financing Activity,-4,,,,41,,,,-59,,,,-12,-1,0,-0,-1,-1,2,-3
Cash Flows,Net Cash Flow,1,,,,-4,,,,-40,,,,6,-2,2,-1,7,7,4,2
,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,64,,,,83,,,,64,,,,57,79,72,91,87,83,73,79
Ratios,Inventory Days,,,,,,,,,,,,,8,15,9,8,7,,,
Ratios,Days Payable,,,,,,,,,,,,,61,71,76,99,116,,,
Ratios,Cash Conversion Cycle,64,,,,83,,,,64,,,,4,24,5,0,-22,83,73,79
Ratios,Working Capital Days,29,,,,32,,,,30,,,,28,44,27,48,35,35,24,22
Ratios,ROCE %,17%,,,,12%,,,,12%,,,,9%,,28%,48%,42%,42%,23%,12%
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,64.68%,64.68%,64.68%,64.68%,64.68%,64.68%,64.68%,64.68%,64.68%,64.68%,64.68%,64.68%,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.06%,0.06%,0.06%,0.06%,0.06%,0.06%,0.11%,0.10%,0.00%,0.03%,0.01%,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.27%,0.00%,0.00%,0.00%,0.00%,,,,,,,
Shareholding Pattern (Quarterly),Public,,35.26%,35.26%,35.26%,35.26%,35.26%,35.26%,35.26%,34.94%,35.23%,35.32%,35.29%,35.31%,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,2922,2620,2772,2745,3189,2907,3229,8583,8534,8216,8105,7988,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,64.68%,,,,64.68%,,,,64.68%,,,,64.68%,,,68.52%,65.77%,64.68%,64.68%,64.68%
Shareholding Pattern (Yearly),FIIs,0.00%,,,,0.06%,,,,0.11%,,,,0.01%,,,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,0.06%,,,,0.00%,,,,0.27%,,,,0.00%,,,0.00%,0.00%,0.00%,0.06%,0.06%
Shareholding Pattern (Yearly),Public,35.26%,,,,35.26%,,,,34.94%,,,,35.31%,,,31.47%,34.24%,35.32%,35.25%,35.27%
Shareholding Pattern (Yearly),No. of Shareholders,2873,,,,2745,,,,8583,,,,7988,,,745,1177,1500,1878,2169
,,,,,,,,,,,,,,,,,,,,,
