Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2021,Mar 2017,Mar 2018,Mar 2019,Mar 2020
Balance Sheet,Investments,217,,,,234,,,,225,,,,246,178,,,,
Balance Sheet,Other Assets,664,,,,962,,,,959,,,,1080,533,,,,
Balance Sheet,Total Assets,1117,,,,1496,,,,1516,,,,1716,937,,,,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,71,,,,-5,,,,81,,,,73,112,,,,
Cash Flows,Cash from Investing Activity,-48,,,,-46,,,,4,,,,-29,-82,,,,
Cash Flows,Cash from Financing Activity,-22,,,,53,,,,-85,,,,-45,-31,,,,
Cash Flows,Net Cash Flow,-0,,,,1,,,,-0,,,,-0,-1,,,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,105,,,,124,,,,127,,,,138,135,,,,
Ratios,Inventory Days,217,,,,283,,,,260,,,,321,222,,,,
Ratios,Days Payable,104,,,,119,,,,85,,,,78,153,,,,
Ratios,Cash Conversion Cycle,218,,,,288,,,,303,,,,381,204,,,,
Ratios,Working Capital Days,138,,,,180,,,,201,,,,275,159,,,,
Ratios,ROCE %,22%,,,,20%,,,,11%,,,,13%,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,73.17%,73.17%,73.17%,73.17%,73.17%,73.17%,73.17%,73.17%,73.17%,73.17%,73.17%,73.17%,,,,,
Shareholding Pattern (Quarterly),FIIs,,3.29%,2.93%,1.85%,1.40%,1.23%,1.08%,1.10%,0.98%,0.99%,1.03%,1.11%,1.06%,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.44%,0.65%,0.58%,0.68%,1.18%,1.61%,1.97%,1.95%,1.59%,2.24%,2.08%,1.88%,,,,,
Shareholding Pattern (Quarterly),Public,,23.10%,23.25%,24.40%,24.76%,24.41%,24.15%,23.75%,23.90%,24.24%,23.55%,23.64%,23.90%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,31687,30889,30904,30482,28111,29082,29916,29309,30230,27727,28628,28849,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,73.17%,,,,73.17%,,,,73.17%,,,,73.17%,73.17%,64.66%,64.69%,64.78%,68.20%
Shareholding Pattern (Yearly),FIIs,3.06%,,,,1.40%,,,,0.98%,,,,1.06%,0.24%,3.92%,4.19%,3.86%,2.97%
Shareholding Pattern (Yearly),DIIs,0.59%,,,,0.68%,,,,1.95%,,,,1.88%,0.93%,3.75%,4.06%,0.69%,1.36%
Shareholding Pattern (Yearly),Public,23.19%,,,,24.76%,,,,23.90%,,,,23.90%,25.66%,27.67%,27.06%,30.67%,27.47%
Shareholding Pattern (Yearly),No. of Shareholders,33292,,,,30482,,,,29309,,,,28849,36782,43669,34320,35185,35313
,,,,,,,,,,,,,,,,,,,
