Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Balance Sheet,Total Assets,3777,,,,3793,,,,3548,,,,2574,37,1301,2152,2302,2413,3877,3868
,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,381,,,,-317,,,,176,,,,-276,-0,-1,35,-29,118,-241,85
Cash Flows,Cash from Investing Activity,71,,,,140,,,,-91,,,,179,0,-325,-754,-80,-106,-962,-262
Cash Flows,Cash from Financing Activity,-452,,,,166,,,,-91,,,,106,0,335,756,89,-25,1309,71
Cash Flows,Net Cash Flow,0,,,,-10,,,,-5,,,,9,0,9,37,-20,-13,106,-106
,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,140,,,,253,,,,759,,,,476,147,106,122,107,170,196,160
Ratios,Inventory Days,66,,,,36,,,,39,,,,124,16,8,17,31,99,154,115
Ratios,Days Payable,76,,,,91,,,,249,,,,874,132,22,24,11,54,105,28
Ratios,Cash Conversion Cycle,130,,,,198,,,,549,,,,-274,31,91,116,126,214,245,247
Ratios,Working Capital Days,213,,,,464,,,,1055,,,,1057,223,132,128,122,223,324,354
Ratios,ROCE %,6%,,,,-2%,,,,-4%,,,,-30%,,10%,6%,10%,9%,6%,4%
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,67.58%,67.58%,67.58%,57.02%,52.75%,52.75%,52.75%,52.75%,52.75%,52.75%,52.75%,52.75%,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.02%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
Shareholding Pattern (Quarterly),Public,,32.40%,32.42%,32.42%,42.98%,47.26%,47.24%,47.25%,47.26%,47.25%,47.26%,47.24%,47.23%,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,17351,18063,18237,20029,20680,20708,21054,21102,21849,23443,25272,25684,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,67.58%,,,,57.02%,,,,52.75%,,,,52.75%,,,67.58%,67.58%,68.71%,68.71%,68.71%
Shareholding Pattern (Yearly),FIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,,,0.12%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,32.42%,,,,42.98%,,,,47.26%,,,,47.23%,,,32.30%,32.42%,31.29%,31.29%,31.29%
Shareholding Pattern (Yearly),No. of Shareholders,16137,,,,20029,,,,21102,,,,25684,,,887,1647,1267,881,9084
,,,,,,,,,,,,,,,,,,,,,
