Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Shareholding Pattern (Quarterly),Promoters,,55.90%,55.87%,55.86%,55.86%,55.86%,55.85%,55.84%,55.84%,55.84%,55.84%,55.84%,55.84%,,,,,
Shareholding Pattern (Quarterly),FIIs,,12.59%,12.37%,12.43%,12.87%,13.91%,14.13%,12.96%,11.37%,9.43%,8.94%,9.08%,8.29%,,,,,
Shareholding Pattern (Quarterly),DIIs,,7.26%,8.14%,8.13%,8.53%,8.82%,9.42%,11.03%,12.62%,13.62%,14.57%,14.69%,16.43%,,,,,
Shareholding Pattern (Quarterly),Government,,0.07%,0.13%,0.13%,0.13%,0.13%,0.13%,0.13%,0.13%,0.13%,0.13%,0.13%,0.13%,,,,,
Shareholding Pattern (Quarterly),Public,,24.18%,23.49%,23.45%,22.59%,21.29%,20.46%,20.03%,20.03%,20.99%,20.52%,20.24%,19.29%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,66298,62935,59636,57072,51466,48927,52428,61204,88455,94161,90385,86250,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,55.90%,,,,55.86%,,,,55.84%,,,,55.84%,,,54.26%,54.28%,55.97%
Shareholding Pattern (Yearly),FIIs,12.63%,,,,12.87%,,,,11.37%,,,,8.29%,,,16.89%,15.29%,13.46%
Shareholding Pattern (Yearly),DIIs,7.07%,,,,8.53%,,,,12.62%,,,,16.43%,,,4.39%,5.49%,4.96%
Shareholding Pattern (Yearly),Government,0.07%,,,,0.13%,,,,0.13%,,,,0.13%,,,0.07%,0.07%,0.07%
Shareholding Pattern (Yearly),Public,24.33%,,,,22.59%,,,,20.03%,,,,19.29%,,,23.22%,24.87%,25.53%
Shareholding Pattern (Yearly),Others,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,,,1.17%,0.00%,0.00%
Shareholding Pattern (Yearly),No. of Shareholders,62647,,,,57072,,,,61204,,,,86250,,,36197,40850,31529
,,,,,,,,,,,,,,,,,,,
