Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2017
Balance Sheet,Borrowings,478,,,,231,,,,276,,,,456,315,361,753,676,
Balance Sheet,Other Liabilities,1094,,,,1361,,,,1600,,,,1565,436,455,1043,1004,
Balance Sheet,Total Liabilities,3259,,,,4173,,,,5118,,,,5512,1590,1920,3184,3069,
Balance Sheet,Fixed Assets,1757,,,,1659,,,,1882,,,,2134,1035,991,2010,1873,
Balance Sheet,CWIP,22,,,,55,,,,210,,,,164,3,37,57,34,
Balance Sheet,Investments,472,,,,1310,,,,1730,,,,1604,1,223,45,220,
Balance Sheet,Other Assets,1008,,,,1149,,,,1296,,,,1610,551,669,1072,942,
Balance Sheet,Total Assets,3259,,,,4173,,,,5118,,,,5512,1590,1920,3184,3069,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,591,,,,1238,,,,764,,,,99,326,394,649,338,
Cash Flows,Cash from Investing Activity,-291,,,,-894,,,,-714,,,,-172,-139,-382,-858,-166,
Cash Flows,Cash from Financing Activity,-295,,,,-334,,,,-61,,,,72,-194,-12,218,-167,
Cash Flows,Net Cash Flow,5,,,,10,,,,-11,,,,-0,-6,-1,9,5,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,26,,,,25,,,,21,,,,31,25,30,21,33,
Ratios,Inventory Days,85,,,,88,,,,117,,,,130,137,159,167,128,
Ratios,Days Payable,59,,,,54,,,,56,,,,50,81,67,63,64,
Ratios,Cash Conversion Cycle,52,,,,58,,,,81,,,,112,82,123,124,98,
Ratios,Working Capital Days,35,,,,23,,,,30,,,,178,33,47,30,49,
Ratios,ROCE %,20%,,,,53%,,,,29%,,,,11%,,27%,24%,2%,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,56.48%,56.51%,56.52%,56.53%,56.53%,56.53%,56.53%,56.53%,56.53%,56.53%,56.53%,56.55%,,,,,
Shareholding Pattern (Quarterly),FIIs,,2.35%,3.67%,5.62%,7.04%,7.38%,7.80%,7.98%,8.19%,7.40%,6.17%,5.30%,4.20%,,,,,
Shareholding Pattern (Quarterly),DIIs,,8.76%,7.46%,7.60%,7.57%,7.18%,6.77%,6.62%,7.13%,7.19%,8.19%,9.35%,9.82%,,,,,
Shareholding Pattern (Quarterly),Public,,32.41%,32.34%,30.26%,28.87%,28.92%,28.90%,28.88%,28.15%,28.87%,29.12%,28.82%,29.43%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,34319,40550,42761,42603,52029,57706,57193,60840,53673,55848,55058,54375,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,56.48%,,,,56.53%,,,,56.53%,,,,56.55%,56.04%,56.72%,56.14%,56.29%,55.80%
Shareholding Pattern (Yearly),FIIs,2.23%,,,,7.04%,,,,8.19%,,,,4.20%,6.44%,4.91%,3.26%,2.19%,3.40%
Shareholding Pattern (Yearly),DIIs,8.80%,,,,7.57%,,,,7.13%,,,,9.82%,10.88%,11.38%,12.89%,8.99%,12.26%
Shareholding Pattern (Yearly),Public,32.48%,,,,28.87%,,,,28.15%,,,,29.43%,26.64%,27.00%,27.71%,32.53%,28.54%
Shareholding Pattern (Yearly),No. of Shareholders,31426,,,,42603,,,,60840,,,,54375,21033,24816,28886,33489,16363
,,,,,,,,,,,,,,,,,,,
