Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2018,Mar 2019,Mar 2020,Mar 2017,Mar 2021
Profit & Loss,Interest,0,,,,0,,,,0,,,,0,0,0,0,,
Profit & Loss,Depreciation,4,,,,6,,,,4,,,,4,2,3,3,,
Profit & Loss,Profit before tax,15,,,,30,,,,45,,,,37,10,9,11,,
Profit & Loss,Tax %,26%,,,,26%,,,,25%,,,,24%,30%,28%,26%,,
Profit & Loss,Net Profit,11,,,,23,,,,34,,,,28,7,7,8,,
Profit & Loss,EPS in Rs,2.13,,,,4.44,,,,6.65,,,,5.54,1.36,1.30,1.55,,
Profit & Loss,Dividend Payout %,0%,,,,23%,,,,30%,,,,27%,9%,24%,13%,,
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,10,,,,10,,,,10,,,,10,2,2,2,,
Balance Sheet,Reserves,37,,,,55,,,,79,,,,100,23,28,35,,
Balance Sheet,Borrowings,0,,,,0,,,,0,,,,0,0,0,0,,
Balance Sheet,Other Liabilities,6,,,,9,,,,9,,,,6,4,4,4,,
Balance Sheet,Total Liabilities,52,,,,74,,,,98,,,,116,29,35,41,,
Balance Sheet,Fixed Assets,16,,,,13,,,,12,,,,15,3,4,3,,
Balance Sheet,CWIP,0,,,,0,,,,1,,,,0,0,0,0,,
Balance Sheet,Investments,0,,,,19,,,,26,,,,43,0,5,5,,
Balance Sheet,Other Assets,36,,,,41,,,,59,,,,58,26,26,34,,
Balance Sheet,Total Assets,52,,,,74,,,,98,,,,116,29,35,41,,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,21,,,,26,,,,22,,,,24,2,-3,-1,,
Cash Flows,Cash from Investing Activity,-14,,,,-16,,,,-13,,,,-20,4,-7,2,,
Cash Flows,Cash from Financing Activity,-4,,,,-4,,,,-10,,,,-7,-2,-2,-1,,
Cash Flows,Net Cash Flow,3,,,,6,,,,-1,,,,-3,4,-11,-1,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,102,,,,84,,,,131,,,,144,71,78,227,,
Ratios,Inventory Days,121,,,,23,,,,31,,,,45,4,12,74,,
Ratios,Days Payable,606,,,,187,,,,108,,,,56,68,105,323,,
Ratios,Cash Conversion Cycle,-383,,,,-79,,,,54,,,,132,6,-14,-22,,
Ratios,Working Capital Days,231,,,,125,,,,196,,,,223,99,239,397,,
Ratios,ROCE %,,,,,54%,,,,58%,,,,37%,,35%,33%,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,74.95%,74.36%,73.32%,73.16%,73.16%,73.16%,70.94%,70.94%,70.94%,70.94%,71.24%,71.73%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.00%,0.12%,0.12%,0.07%,0.07%,0.14%,0.07%,0.07%,0.00%,0.00%,0.08%,,,,,
Shareholding Pattern (Quarterly),Public,,25.05%,25.64%,26.56%,26.72%,26.77%,26.77%,28.92%,28.99%,29.00%,29.06%,28.76%,28.18%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,4687,6123,11681,11995,14144,14224,19179,20638,20349,20390,23408,25032,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,74.95%,,,,73.16%,,,,70.94%,,,,71.73%,72.49%,72.49%,72.49%,72.49%,74.95%
Shareholding Pattern (Yearly),FIIs,0.00%,,,,0.12%,,,,0.07%,,,,0.08%,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,25.05%,,,,26.72%,,,,28.99%,,,,28.18%,27.51%,27.51%,27.51%,27.51%,25.05%
Shareholding Pattern (Yearly),No. of Shareholders,3320,,,,11995,,,,20638,,,,25032,312,278,256,307,1103
,,,,,,,,,,,,,,,,,,,
